Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.21,0.78,0.010000000000000009,0.0,0.14838058623255923,0.6916698222665453,0.14658065215421412,0.013368939346681477,0.0002125375331105686,6.466925094621826e-08,5.6910334088521844e-08,2.1513194111406733e-07,9.374358899275337e-10,1.3430605242844212e-15
0.6,0.21,0.79,0.0,0.0,0.1429066077912803,0.7034811257265676,0.14092779267655847,0.012684473805593677,0.000212092380421759,5.5329959724145556e-08,5.124141096686374e-08,1.8965993086206305e-07,7.974259408101008e-10,1.1643244866068757e-15
0.6,0.21,0.8,-0.010000000000000009,0.0,0.1370190742184562,0.7150862490042739,0.13585702766804786,0.012037649109222101,0.00021169155238874192,6.725265494498608e-08,5.9365568059851776e-08,2.302830711117397e-07,6.933155150319992e-10,1.3007023134028533e-15
0.6,0.22,0.6,0.18000000000000005,0.0,0.23462969842739093,0.49700249785058814,0.2425904957835973,0.02577730793842368,0.00021990452704662728,8.6533356220309e-07,1.684461118593953e-07,1.6479144208172847e-06,3.881231900231996e-09,8.24839855674402e-15
0.6,0.22,0.61,0.17000000000000004,0.0,0.23056004892195275,0.5071521291150684,0.23721779224738665,0.025070029715592218,0.0002194995430598532,6.936066716916771e-07,1.7373894246659606e-07,1.3788340769576317e-06,6.335253744258452e-09,8.129096389102355e-15
0.6,0.22,0.62,0.16000000000000003,0.0,0.2262386405953618,0.5172814618337471,0.2320941478310719,0.02438574973981914,0.0002191140308894195,4.458766146509794e-07,1.2845211957240472e-07,9.140347998761246e-07,5.259371377234759e-09,5.7563164070415376e-15
0.6,0.22,0.63,0.15000000000000002,0.0,0.2217552927827955,0.5274665213944993,0.22708835234660488,0.02368983347610042,0.0002187311473832867,5.552156717559995e-07,1.4381983826705665e-07,1.14001662908523e-06,3.643075983954814e-09,6.185072223150048e-15
0.6,0.22,0.64,0.14,0.0,0.21812125735835258,0.5381512970831852,0.22076574282796568,0.022961702730496525,0.0002182607173560234,3.1227677898791713e-07,1.1142182290705867e-07,6.761465754138776e-07,6.005872429005935e-09,4.58250609134576e-15
0.6,0.22,0.65,0.13,0.0,0.21331614381486058,0.5484091233087387,0.21600151863823483,0.022273214238165875,0.00021789242438035946,3.8033471577685544e-07,1.1847694478115491e-07,8.223499157295182e-07,3.6996320738697733e-09,4.6761003746227915e-15
0.6,0.22,0.66,0.12,0.0,0.20868164075858936,0.5587817582600584,0.21090941523146411,0.021627185749888183,0.00021751472930175623,5.156566491764882e-07,1.762396290262815e-07,1.1546349182162733e-06,4.112237361946029e-09,6.676266375152948e-15
